timestamp, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/04/14 11:25:21.047, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:25:21.048, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:25:26.048, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:25:26.048, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:25:31.049, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:25:31.049, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:25:36.050, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:25:36.050, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:25:41.051, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:25:41.051, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:25:46.052, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:25:46.052, 0 %, 0 MiB, 81920 MiB
